cik,ticker,company_name,sic_code,industry,form,fiscal_year,fiscal_period,period_end_date,filed,revenue,net_income,total_assets
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2017,Q1,20170331,20180508,,1551000000,96561000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2017,Q2,20170630,20180807,9930000000,1946000000,92804000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2017,Q3,20170930,20181106,10325000000,-56000000,91676000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2018,Q1,20180331,20190508,10037000000,736000000,86041000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2018,Q2,20180630,20190806,10465000000,1707000000,85040000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2018,Q3,20180930,20191105,10794000000,1950000000,85130000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2019,Q1,20190331,20200506,10816000000,2915000000,82354000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2019,Q2,20190630,20200805,11760000000,2670000000,83965000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2019,Q3,20190930,20201105,12397000000,1901000000,83331000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2020,Q1,20200331,20210505,12057000000,3219000000,84913000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2020,Q2,20200630,20210809,9353000000,3002000000,90615000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2020,Q3,20200930,20211105,10929000000,2941000000,89800000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2021,Q1,20210331,20220505,10627000000,3179000000,90847000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2021,Q2,20210630,20220805,11402000000,1545000000,90688000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2021,Q3,20210930,20221103,13154000000,4567000000,93494000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2022,Q1,20220331,20230505,15901000000,4310000000,106668000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2022,Q2,20220630,20230807,14593000000,3944000000,107095000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2022,Q3,20220930,20231103,14959000000,3248000000,107081000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2023,Q1,20230331,20240503,14487000000,2821000000,107796000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2023,Q2,20230630,20240805,15035000000,-5975000000,104469000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2023,Q3,20230930,20241106,15962000000,4745000000,106727000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2024,Q1,20240331,20250502,15775000000,4762000000,105849000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2024,Q2,20240630,20250805,16112000000,5455000000,112630000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2024,Q3,20240930,20251105,16657000000,3157000000,117532000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2025,Q1,20250331,20260504,15529000000,5079000000,115122000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2025,Q2,20250630,20250805,15806000000,4427000000,117523000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2025,Q3,20250930,20251105,17276000000,5785000000,129546000000
310158,MRK,"Merck & Co., Inc.",2834,Pharmaceuticals,10-Q,2026,Q1,20260331,20260504,16286000000,-4240000000,128685000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2011,FY,20111231,20140221,17444000000,,
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2012,FY,20121231,20150220,18380000000,,27008000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2013,FY,20131231,20160219,18790000000,,29198000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2014,FY,20141231,20170217,19960000000,1774000000,27513000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2015,FY,20151231,20180216,22859000000,5144000000,53050000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2016,FY,20161231,20190227,25638000000,5953000000,66099000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2017,FY,20171231,20200221,28216000000,5309000000,70786000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2018,FY,20181231,20210219,32753000000,5687000000,59352000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2019,FY,20191231,20220218,33266000000,7882000000,89115000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2020,FY,20201231,20230217,45804000000,4616000000,150565000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2021,FY,20211231,20240220,56197000000,11542000000,146529000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2022,FY,20221231,20250214,58054000000,11836000000,138805000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2023,FY,20231231,20260220,54318000000,4863000000,134711000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2024,FY,20241231,20260220,56334000000,4278000000,135161000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-K,2025,FY,20251231,20260220,61160000000,4226000000,133960000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2012,Q1,20120331,20140221,4173000000,,
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2012,Q2,20120630,20140221,4493000000,,
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2012,Q3,20120930,20140221,4508000000,,
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2012,Q4,20121231,20140221,5206000000,,27008000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2013,Q1,20130331,20150220,4329000000,,27169000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2013,Q2,20130630,20150220,4692000000,,27910000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2013,Q3,20130930,20150220,4658000000,,28252000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2013,Q4,20131231,20150220,5111000000,,29198000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2014,Q1,20140331,20160219,4563000000,,28657000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2014,Q2,20140630,20150807,4926000000,,29045000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2014,Q3,20140930,20151106,5019000000,,28454000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2014,Q4,20141231,20160219,5452000000,,27513000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2015,Q1,20150331,20160506,5040000000,1022000000,26699000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2015,Q2,20150630,20160805,5475000000,1366000000,53855000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2015,Q3,20150930,20161107,5944000000,1239000000,54832000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2015,Q4,20151231,20170217,6400000000,1517000000,53050000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2016,Q1,20160331,20170505,5958000000,1354000000,53720000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2016,Q2,20160630,20170807,6452000000,1610000000,67211000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2016,Q3,20160930,20171107,6432000000,1598000000,66626000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2016,Q4,20161231,20180216,6796000000,1391000000,66099000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2017,Q1,20170331,20180504,6538000000,1711000000,65664000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2017,Q2,20170630,20180807,6944000000,1915000000,66994000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2017,Q3,20170930,20181107,6995000000,1631000000,68840000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2017,Q4,20171231,20190227,7739000000,52000000,70786000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2018,Q1,20180331,20180504,7934000000,2783000000,69342000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2018,Q2,20180630,20180807,8278000000,1983000000,61641000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2018,Q3,20180930,20181107,8236000000,2747000000,66164000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2018,Q4,20181231,20200221,8305000000,-1826000000,59352000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2019,Q1,20190331,20200508,7828000000,2456000000,56769000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2019,Q2,20190630,20200804,8255000000,741000000,57142000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2019,Q3,20190930,20201104,8479000000,1884000000,59441000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2019,Q4,20191231,20200221,8704000000,2801000000,89115000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2020,Q1,20200331,20210507,8619000000,3010000000,91199000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2020,Q2,20200630,20210802,10425000000,-738000000,149530000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2020,Q3,20200930,20211102,12902000000,2308000000,149621000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2020,Q4,20201231,20210219,13858000000,36000000,150565000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2021,Q1,20210331,20220506,13010000000,3553000000,150501000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2021,Q2,20210630,20220804,13959000000,766000000,147972000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2021,Q3,20210930,20221104,14342000000,3179000000,148858000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2021,Q4,20211231,20220218,14886000000,4044000000,146529000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2022,Q1,20220331,20230505,13538000000,4490000000,143211000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2022,Q2,20220630,20230807,14583000000,924000000,143186000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2022,Q3,20220930,20231106,14812000000,3949000000,141325000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2022,Q4,20221231,20230217,15121000000,2473000000,138805000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2023,Q1,20230331,20240503,12225000000,239000000,134544000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2023,Q2,20230630,20240807,13865000000,2024000000,135367000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2023,Q3,20230930,20241104,13927000000,1778000000,136221000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2023,Q4,20231231,20240220,14301000000,822000000,134711000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2024,Q1,20240331,20250509,12310000000,1369000000,148874000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2024,Q2,20240630,20250804,14462000000,1370000000,141937000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2024,Q3,20240930,20251104,14460000000,1561000000,143422000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2024,Q4,20241231,20250214,15102000000,-22000000,135161000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2025,Q1,20250331,20260508,13343000000,1286000000,136165000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2025,Q2,20250630,20250804,15423000000,938000000,137182000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2025,Q3,20250930,20251104,15776000000,186000000,133898000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2025,Q4,20251231,20260220,16618000000,1816000000,133960000000
1551152,ABBV,AbbVie Inc.,2834,Pharmaceuticals,10-Q,2026,Q1,20260331,20260508,15002000000,695000000,136463000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2007,FY,20071231,20100222,18633500000,2953000000,
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2008,FY,20081231,20110222,20371900000,-2071900000,29212600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2009,FY,20091231,20120224,21836000000,4328800000,27460900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2010,FY,20101231,20130221,23076000000,5069500000,31001400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2011,FY,20111231,20140219,24286500000,4347700000,33659800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2012,FY,20121231,20150219,22603400000,4088600000,34398900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2013,FY,20131231,20160219,23113100000,4684800000,35248700000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2014,FY,20141231,20170221,19615600000,2390500000,36307600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2015,FY,20151231,20180220,19958700000,2408400000,35568900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2016,FY,20161231,20191024,18312800000,2737600000,38805900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2017,FY,20171231,20200219,19973800000,-204100000,44981000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2018,FY,20181231,20210217,21493300000,3232000000,43908400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2019,FY,20191231,20220223,22319500000,8318400000,39286100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2020,FY,20201231,20230222,24539800000,6193700000,46633100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2021,FY,20211231,20240221,28318400000,5581700000,48806000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2022,FY,20221231,20250219,28541400000,6244800000,49489800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2023,FY,20231231,20260212,34124000000,5240000000,64006300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2024,FY,20241231,20260212,45043000000,10590000000,78715000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-K,2025,FY,20251231,20260212,65179000000,20640000000,112476000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2008,Q2,20080630,20090731,5150400000,958800000,
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2008,Q3,20080930,20091030,5209500000,-465600000,
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2009,Q1,20090331,20100730,5047000000,1313100000,
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2009,Q2,20090630,20100802,5292800000,1158500000,26931500000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2009,Q3,20090930,20101029,5562000000,941800000,27127900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2010,Q1,20100331,20110429,5485500000,1248100000,27197800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2010,Q2,20100630,20110729,5748700000,1348900000,27723100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2010,Q3,20100930,20111028,5654800000,1302900000,29904300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2011,Q1,20110331,20120430,5839200000,1055900000,31695300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2011,Q2,20110630,20120727,6252800000,1197300000,32779300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2011,Q3,20110930,20121026,6147900000,1236300000,33042200000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2012,Q1,20120331,20140219,5602000000,1011100000,32238200000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2012,Q2,20120630,20140219,5600700000,923600000,31812600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2012,Q3,20120930,20140219,5443300000,1326600000,34321000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2012,Q4,20121231,20140219,5957300000,827200000,34398900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2013,Q1,20130331,20150219,5602000000,1548000000,32300100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2013,Q2,20130630,20150219,5929700000,1206200000,33226000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2013,Q3,20130930,20150219,5772600000,1203100000,33965600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2013,Q4,20131231,20150219,5808800000,727500000,35248700000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2014,Q1,20140331,20160219,4683100000,727900000,34756900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2014,Q2,20140630,20160219,4935600000,733500000,35018400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2014,Q3,20140930,20160219,4875600000,500600000,34648800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2014,Q4,20141231,20160219,5121300000,428500000,36307600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2015,Q1,20150331,20170221,4644700000,529500000,35653900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2015,Q2,20150630,20170221,4978700000,600800000,36036600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2015,Q3,20150930,20170221,4959700000,799700000,36304700000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2015,Q4,20151231,20170221,5375600000,478400000,35568900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2016,Q1,20160331,20180220,4865100000,440100000,34691800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2016,Q2,20160630,20180220,5404800000,747700000,36475300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2016,Q3,20160930,20180220,5191700000,778000000,37590300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2016,Q4,20161231,20180220,5760500000,771800000,38805900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2017,Q1,20170331,20191024,4514900000,-110800000,37624300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2017,Q2,20170630,20191024,5091600000,1008000000,40946500000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2017,Q3,20170930,20191024,4961000000,555600000,43010400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2017,Q4,20171231,20191024,5406400000,,44981000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2018,Q1,20180331,20200219,4963800000,1217400000,44355600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2018,Q2,20180630,20200219,5585000000,-259900000,42359200000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2018,Q3,20180930,20200219,5306900000,1149500000,44625100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2018,Q4,20181231,20200219,5637600000,,43908400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2019,Q1,20190331,20200501,5092200000,4241600000,38006800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2019,Q2,20190630,20200731,5636700000,1327200000,38666400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2019,Q3,20190930,20201028,5476600000,1253900000,37893100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2019,Q4,20191231,20200219,6114000000,,39286100000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2020,Q1,20200331,20210430,5859800000,1456500000,41102800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2020,Q2,20200630,20210803,5499400000,1412000000,41967000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2020,Q3,20200930,20211027,5740600000,1208400000,43946000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2021,Q1,20210331,20220429,6805600000,1355300000,46838300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2021,Q2,20210630,20220804,6740100000,1390200000,47809000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2021,Q3,20210930,20221101,6772800000,1110100000,48187000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2022,Q1,20220331,20230427,7810000000,1902900000,46919300000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2022,Q2,20220630,20230808,6488000000,952500000,47063600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2022,Q3,20220930,20231102,6941600000,1451700000,47461500000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2023,Q1,20230331,20240430,6960000000,1344900000,53163000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2023,Q2,20230630,20240808,8312100000,1763200000,54814000000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2023,Q3,20230930,20241030,9498600000,-57400000,57915500000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2024,Q1,20240331,20250501,8768000000,2242900000,63943500000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2024,Q2,20240630,20250807,11302800000,2967000000,71874800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2024,Q3,20240930,20251030,11439100000,970300000,75606900000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2025,Q1,20250331,20260430,12729000000,2759000000,89388800000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2025,Q2,20250630,20250807,15557700000,5660500000,100922600000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2025,Q3,20250930,20251030,17600800000,5582500000,114935400000
59478,LLY,ELI LILLY & Co,2834,Pharmaceuticals,10-Q,2026,Q1,20260331,20260430,19799000000,7396000000,116576000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2007,FY,20071231,20100210,75431000000,4654000000,
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2008,FY,20081231,20110523,81186000000,2977000000,55815000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2009,FY,20091231,20120209,87138000000,3822000000,59045000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2010,FY,20101231,20130207,94155000000,4634000000,63063000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2011,FY,20111231,20140212,101862000000,5142000000,67889000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2012,FY,20121231,20150210,110618000000,5526000000,80885000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2013,FY,20131231,20160209,122489000000,5625000000,81882000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2014,FY,20141231,20170208,130474000000,5619000000,86300000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2015,FY,20151231,20180213,157107000000,5813000000,111254000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2016,FY,20161231,20190212,184840000000,7017000000,122810000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2017,FY,20171231,20200214,201159000000,10558000000,139058000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2018,FY,20181231,20210301,226247000000,11986000000,152221000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2019,FY,20191231,20220215,242155000000,13839000000,173889000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2020,FY,20201231,20230224,257141000000,15403000000,197289000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2021,FY,20211231,20240228,287597000000,17285000000,212206000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2022,FY,20221231,20250227,324162000000,20120000000,245705000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2023,FY,20231231,20260302,371622000000,22381000000,273720000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2024,FY,20241231,20260302,400278000000,14405000000,298278000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-K,2025,FY,20251231,20260302,447567000000,12056000000,309581000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2008,Q2,20080630,20090806,20272000000,337000000,
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2008,Q3,20080930,20091103,20156000000,920000000,
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2009,Q1,20090331,20110523,22004000000,984000000,
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2009,Q2,20090630,20110523,21655000000,859000000,55890000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2009,Q3,20090930,20110523,21695000000,1035000000,57449000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2009,Q4,20091231,20110523,21784000000,944000000,59045000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2010,Q1,20100331,20120209,23193000000,1191000000,59541000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2010,Q2,20100630,20120209,23264000000,1123000000,60424000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2010,Q3,20100930,20120209,23668000000,1277000000,63023000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2010,Q4,20101231,20120209,24030000000,1043000000,63063000000
731766,UNH,UNITEDHEALTH GROUP INC,6324,Healthcare Services,10-Q,2011,Q1,20110331,20130207,25432000000,1346000000,65335000000
